com.samsung.shealth.vitality_score,6311013,4
activity_level,activity_score,create_sh_ver,active_time_scale,activity_balance_short_term_activity,activity_balance_long_term_activity,shr_balance_scale,mvpa_time_optimal_range_max,mvpa_time_optimal_range_min,max_hr,active_time,shrv_balance_scale,main_sleep_wake_up_time,mvpa_impulse_optimal_range_max,mvpa_impulse_optimal_range_min,shr_baseline_max,shr_baseline_min,shr_calculation_index,mvpa_time,skin_temperature_scale,modify_sh_ver,sleep_balance,update_time,create_time,total_score,data_version,avg_mid_sleep_time,mvpa_time_range_max,mvpa_time_range_min,mvpa_impulse,shrv_calculation_index,sleep_regularity_scale,stable_hr_time_rate,active_time_optimal_range_max,active_time_optimal_range_min,sleep_timing,shr_score,shr_value,mvpa_impulse_scale,sleep_regularity,sleep_timing_scale,prev_shrv_avg,mvpa_time_scale,deviceuuid,sleep_score,sleep_duration_scale,activity_balance,activity_balance_range_max,activity_balance_range_min,mvpa_impulse_range_max,mvpa_impulse_range_min,pkg_name,sleep_balance_scale,shrv_score,shrv_value,sleep_duration,skin_temperature_optimal_range_max,skin_temperature_optimal_range_min,activity_balance_scale,active_time_range_max,active_time_range_min,shrv_baseline_max,shrv_baseline_min,datauuid,prev_shr_avg,day_time,shrv_penalty,activity_balance_optimal_range_max,activity_balance_optimal_range_min
180003,47.84053,62920010,66.60043,,,67.55864,,,193.0,2745650,77.2659,1739942160000,,,55.985023,53.03844,-1,0,,62920010,0.26770633,2025-02-19 10:16:40.161,2025-02-19 10:16:40.161,72.93288,1,1.9666666,,,-1.0,-1,97.063126,0.9905213,,,22.233334,67.55864,61.866665,-1.0,0.2094968,81.16667,72.98,76.37931,AxW6kiZDC9,82.51841,81.833336,,,,,,com.sec.android.app.shealth,96.2471,77.2659,60.339016,24060000,,,,,,97.144356,65.55772,4a5a094c-0b9f-4e1e-ba2d-cd6e5685780b,58.931602,2025-02-19 00:00:00.000,0,,,
180003,85.708176,62920010,89.530075,,,74.94017,,,193.0,8414511,95.597595,1740028020000,,,56.408337,53.439476,-1,254402,,62920010,0.23213989,2025-02-20 10:20:42.100,2025-02-20 10:20:42.100,80.613976,1,1.8388888,,,128.25055,-1,99.09846,0.92287916,,,22.633333,74.94017,60.87347,94.49303,0.0643101,83.166664,72.359085,79.011055,AxW6kiZDC9,80.181175,82.166664,,,,,,com.sec.android.app.shealth,96.7457,95.597595,70.12121,24180000,,,,,,96.26298,65.01384,b2625c8f-4fdc-4548-ace9-a462f3c7debd,59.377197,2025-02-20 00:00:00.000,0,,,
180003,50.21488,62930070,70.76562,,,84.372284,,,193.0,3228811,79.50409,1740114660000,,,56.000256,53.052876,-1,0,,62930070,1.1649616,2025-02-21 10:16:38.034,2025-02-21 10:16:38.034,69.00322,1,2.1666665,,,-1.0,-1,92.00299,0.26639345,,,1.1166667,84.372284,57.65896,-1.0,0.5704529,93.83333,68.51523,76.37931,AxW6kiZDC9,55.187515,75.541664,,,,,,com.sec.android.app.shealth,84.406494,79.50409,58.165993,21795000,,,,,,90.81824,61.644245,277ffbd4-2ffa-468a-b07d-4e61dbe70f0d,58.94764,2025-02-21 00:00:00.000,0,,,
180003,53.57215,62930070,68.6476,,,71.99071,,,193.0,2983122,87.083786,1740632850000,,,56.764523,53.776913,-1,511991,,62930070,0.23749995,2025-02-27 10:16:20.907,2025-02-27 10:16:20.907,67.88591,1,3.0,,,135.37448,-1,97.8972,0.36330274,,,0.5833333,71.99071,61.845303,99.77933,0.14999962,99.166664,53.37193,81.675766,AxW6kiZDC9,59.810696,51.67017,,,,,,com.sec.android.app.shealth,96.67056,87.083786,48.992424,15495000,,,,,,69.57723,48.320354,07d2735f-4914-4867-900f-8376b0fb9740,59.75213,2025-02-27 00:00:00.000,0,,,
180003,59.50786,62930070,83.045135,,,81.92885,,,193.0,5119853,97.33984,1740719130000,,,58.19182,55.12909,-1,0,,62930070,0.6750002,2025-02-28 11:02:15.325,2025-02-28 11:02:15.325,77.10162,1,2.4916668,,,-1.0,-1,94.97662,0.5261669,,,23.2,81.92885,60.66379,-1.0,0.3583336,87.0,51.327515,76.37931,AxW6kiZDC9,66.75923,63.249996,,,,,,com.sec.android.app.shealth,90.537384,97.33984,53.773895,18780000,,,,,,66.738075,46.514835,2606899f-ad7c-4875-9612-7811b93147aa,61.254547,2025-02-28 00:00:00.000,0,,,
180003,35.53438,62930070,51.456425,,,69.12579,,,193.0,241454,89.158554,1741491240000,,,53.6937,50.867714,-1,0,,62930070,-1.0,2025-03-09 12:15:44.249,2025-03-09 12:15:44.249,59.40444,1,1.6166668,,,-1.0,-1,-1.0,0.34615386,,,23.666666,69.12579,59.03937,-1.0,-1.0,91.666664,47.76506,76.37931,5sl+lZ1Pby,52.567722,46.831886,,,,,,com.sec.android.app.shealth,-1.0,89.158554,57.546227,14040000,,,,,,61.808926,43.364326,09f46b63-3cf3-491d-b70b-2497bd61f301,56.519684,2025-03-09 00:00:00.000,0,,,
180003,80.483826,62930070,94.36754,,,88.29242,,,193.0,7853366,89.71423,1741582770000,,,54.139736,51.290276,-1,45000,,62930070,0.7458334,2025-03-10 11:08:38.815,2025-03-10 11:08:38.815,76.14521,1,1.9500003,,,126.44444,-1,95.3271,0.17001545,,,23.6,88.29242,54.939026,93.04091,0.3333335,91.0,69.8762,76.844826,5sl+lZ1Pby,54.819733,55.76026,,,,,,com.sec.android.app.shealth,89.54439,89.71423,84.848045,16725000,,,,,,92.74377,62.83783,8d0752f0-19d5-4dc7-a04b-4b0e12345e66,56.989197,2025-03-10 00:00:00.000,0,,,
180003,81.712616,62930070,92.000046,,,78.64107,,,193.0,8127995,94.829445,1741665570000,,,54.3243,51.465122,-1,0,,62930070,0.8036663,2025-03-11 09:30:33.477,2025-03-11 09:30:33.477,74.92067,1,1.666667,,,-1.0,-1,93.20955,0.39942113,,,22.233334,78.64107,57.572018,-1.0,0.48438588,81.16667,73.412025,76.37931,5sl+lZ1Pby,57.870613,60.249996,,,,,,com.sec.android.app.shealth,88.73364,94.829445,81.029434,18060000,,,,,,97.75787,65.93606,d174f539-e5d8-4afa-884f-244bf88b10cd,57.18347,2025-03-11 00:00:00.000,0,,,
180003,64.750626,62930070,86.699554,,,87.61033,,,193.0,5657147,95.87445,1741756020000,,,53.720814,50.893402,-1,84001,,62930070,0.7429062,2025-03-12 11:09:13.656,2025-03-12 11:09:13.656,77.347595,1,1.8250003,,,126.53571,-1,92.97413,0.002967359,,,23.5,87.61033,54.642487,93.11429,0.50117916,90.0,75.37736,77.24829,5sl+lZ1Pby,59.694695,62.499996,,,,,,com.sec.android.app.shealth,89.585434,95.87445,81.59462,18600000,,,,,,100.55194,67.65655,fd7dafc3-2b12-48df-b3f9-e4e993d4fb25,56.548225,2025-03-12 00:00:00.000,0,,,
180003,66.8463,62930070,89.51381,,,72.13719,,,193.0,5983602,82.53198,1741842240000,,,54.18877,51.336727,-1,24106,,62930070,0.90880567,2025-03-13 10:04:39.868,2025-03-13 10:04:39.868,74.6719,1,1.8000002,,,124.834076,-1,93.676895,0.3548387,,,22.35,72.13719,59.011154,91.74617,0.45104817,81.75,72.89966,76.62868,5sl+lZ1Pby,74.81985,67.15001,,,,,,com.sec.android.app.shealth,87.259735,82.53198,63.777042,19716000,,,,,,97.03029,65.48736,bdee031f-dc34-43d1-845b-e6c62c8a99f5,57.04081,2025-03-13 00:00:00.000,0,,,
180003,89.63147,62930070,71.47662,,,56.5375,,,193.0,11088711,78.431854,1741926540000,,,55.241077,52.333652,-1,332038,,62930070,0.8316742,2025-03-14 09:29:26.046,2025-03-14 09:29:26.046,67.40219,1,1.777778,,,132.56396,-1,94.18594,0.76035506,,,22.85,56.5375,63.68696,97.96101,0.41473627,84.25,70.375465,79.814186,5sl+lZ1Pby,67.61611,67.54167,,,,,,com.sec.android.app.shealth,88.34101,78.431854,59.00658,19810000,,,,,,93.45075,63.275524,5a2b5054-9304-4de3-bdfd-dd240c968468,58.148502,2025-03-14 00:00:00.000,0,,,
180003,80.98303,62930070,93.09442,,,75.53383,,,193.0,8001047,92.252396,1742018160000,,,55.447445,52.529156,-1,0,,62930070,0.85525745,2025-03-15 11:26:49.399,2025-03-15 11:26:49.399,78.67067,1,1.9023811,,,-1.0,-1,93.12384,0.8680203,,,23.366667,75.53383,59.66909,-1.0,0.4904992,88.666664,69.735535,76.37931,5sl+lZ1Pby,76.594,69.82143,,,,,,com.sec.android.app.shealth,88.010414,92.252396,66.01614,20357142,,,,,,92.54462,62.714474,b4a01a72-a82e-4166-9142-5e4eb1ed00cd,58.36573,2025-03-15 00:00:00.000,0,,,
180003,80.70501,62930070,95.73282,,,39.721687,,,193.0,7694993,44.899185,1742112900000,,,58.122456,55.063377,-1,174744,,62930070,0.51502645,2025-03-16 13:47:06.551,2025-03-16 13:47:06.551,55.547607,1,2.3809524,,,128.8199,-1,84.1762,0.24619289,,,1.6833334,39.721687,78.75,94.95079,1.1581465,88.16667,66.25124,78.187004,5sl+lZ1Pby,77.13277,75.35714,,,,,,com.sec.android.app.shealth,92.78001,44.899185,40.197357,21728571,,,,,,87.62078,59.657375,9bc6d5b3-9e96-48e1-b2cd-34276b19b85a,61.181534,2025-03-16 00:00:00.000,0,,,
180003,51.184452,62930070,72.46646,,,76.252625,,,193.0,3426110,69.84412,1742188080000,,,59.29602,56.17518,-1,0,,62930070,0.5165213,2025-03-17 10:09:13.633,2025-03-17 10:09:13.633,72.28205,1,2.402381,,,-1.0,-1,84.18197,0.19195047,,,23.75,76.252625,63.586365,-1.0,1.1575296,92.5,61.072605,76.37931,5sl+lZ1Pby,76.28167,75.34524,,,,,,com.sec.android.app.shealth,92.75905,69.84412,47.996334,21724285,,,,,,80.33468,55.106194,401ecf4b-f22f-485d-8e9c-64494933e4c6,62.416866,2025-03-17 00:00:00.000,0,,,
180003,51.205734,62930070,72.5038,,,93.04485,,,193.0,3430441,96.43166,1742359620000,,,61.03894,57.826366,-1,0,,62930070,1.1162381,2025-03-19 10:15:32.399,2025-03-19 10:15:32.399,70.50751,1,2.7416666,,,-1.0,-1,84.63511,0.1,,,1.2833333,93.04485,60.805557,-1.0,1.1090431,92.16667,55.22957,76.37931,5sl+lZ1Pby,47.540836,70.91667,,,,,,com.sec.android.app.shealth,84.71101,96.43166,58.857388,20620000,,,,,,72.16334,49.959415,93148f7f-774a-4d5d-b408-a4e14796e271,64.25152,2025-03-19 00:00:00.000,0,,,
180003,97.91793,62930070,74.986885,,,73.799675,,,193.0,10681520,72.87254,1742447580000,,,62.39653,59.1125,-1,0,,62930070,1.2607225,2025-03-20 10:14:31.689,2025-03-20 10:14:31.689,76.41784,1,2.7027776,,,-1.0,-1,84.26837,0.94666666,,,21.716667,73.799675,67.585365,-1.0,1.1482843,78.583336,51.445347,76.37931,5sl+lZ1Pby,74.51086,72.875,,,,,,com.sec.android.app.shealth,83.80798,72.87254,41.65918,21090000,,,,,,66.90153,46.618954,eb912173-24fc-4f93-a00b-48f32c961e25,65.68056,2025-03-20 00:00:00.000,0,,,
180003,84.8996,62930070,93.6604,,,89.69794,,,193.0,7935395,76.44531,1742532870000,,,62.266594,58.989407,-1,407314,,62930070,1.2783309,2025-03-21 10:03:42.423,2025-03-21 10:03:42.423,78.793625,1,2.8027775,,,135.76195,-1,84.92848,0.7203792,,,23.633333,89.69794,62.878788,99.46779,1.0776525,91.33333,55.27707,80.5929,5sl+lZ1Pby,65.38803,71.97916,,,,,,com.sec.android.app.shealth,83.69793,76.44531,90.80173,20875000,,,,,,72.22954,50.001316,868f6c9a-0109-46bd-bced-fdc12283d420,65.543785,2025-03-21 00:00:00.000,0,,,
180003,89.959206,62930070,72.09903,,,95.1523,,,193.0,11016513,97.148224,1742631090000,,,62.53627,59.244884,-1,416651,,62930070,1.6375349,2025-03-22 13:54:34.385,2025-03-22 13:54:34.385,92.08696,1,3.0138888,,,127.60733,-1,84.26385,0.2790244,,,23.65,95.1523,61.372307,93.975876,1.1487682,91.49999,53.89063,80.6895,5sl+lZ1Pby,87.60234,76.27778,,,,,,com.sec.android.app.shealth,81.45291,97.148224,56.683865,22060000,,,,,,70.29873,48.778168,e7fb5938-9246-455f-a987-a79b4757e631,65.82765,2025-03-22 00:00:00.000,0,,,
180003,96.97374,62930070,84.85864,,,60.035454,,,193.0,8964596,43.793884,1742715630000,,,60.994495,57.78426,-1,653608,,62930070,1.6401179,2025-03-23 13:36:02.685,2025-03-23 13:36:02.685,67.04986,1,3.0083334,,,133.56049,-1,84.35184,0.95267177,,,2.2166667,60.035454,69.0125,98.76223,1.139353,83.916664,51.879925,83.14077,5sl+lZ1Pby,77.04329,74.145836,,,,,,com.sec.android.app.shealth,81.43676,43.793884,31.99734,21395000,,,,,,67.50451,47.002876,c9122626-7e52-45cb-9de7-d2f3b40bea01,64.204735,2025-03-23 00:00:00.000,0,,,
180003,97.14969,62930070,93.429794,,,87.568054,,,193.0,7962144,97.52524,1742799210000,,,60.70454,57.509563,-1,1216104,,62930070,1.6699789,2025-03-24 12:00:04.398,2025-03-24 09:30:19.536,88.828064,1,3.1111112,,,134.43715,-1,84.62344,0.93341124,,,23.216667,87.568054,61.755035,99.46706,1.1102916,87.16667,53.092182,90.93955,5sl+lZ1Pby,84.39212,77.34722,,,,,,com.sec.android.app.shealth,81.25013,97.52524,55.463097,22445000,,,,,,69.18829,48.073402,df7ec11b-aaeb-45d3-8130-c8dfc8b7f530,63.899517,2025-03-24 00:00:00.000,0,,,
180003,53.49958,62930070,76.0185,,,74.614456,,,193.0,3897219,88.77241,1742879160000,,,59.684235,56.54296,-1,0,,62930070,1.5635282,2025-03-25 10:07:01.326,2025-03-25 10:07:01.326,78.555374,1,2.902381,,,-1.0,-1,84.27043,0.41545895,,,22.2,74.614456,56.38148,-1.0,1.1480638,81.0,54.989727,76.37931,5sl+lZ1Pby,85.03841,78.297615,,,,,,com.sec.android.app.shealth,81.91545,88.77241,67.16179,22787142,,,,,,71.829094,49.747883,6a604ae4-c2e2-4541-8ad0-9b1ce5f56200,62.825512,2025-03-25 00:00:00.000,0,,,
180003,83.38191,62930070,93.91896,,,99.79659,,,193.0,7905400,90.08042,1742965620000,,,59.033512,55.926487,-1,270564,,62930070,1.451065,2025-03-26 10:24:51.601,2025-03-26 10:24:51.601,79.94331,1,2.9166665,,,136.9572,-1,84.25024,0.23628692,,,1.1666666,99.79659,56.010754,98.506805,1.1502244,93.333336,56.002476,79.178246,5sl+lZ1Pby,56.217888,78.940475,,,,,,com.sec.android.app.shealth,82.61835,90.08042,66.87758,23018571,,,,,,73.24104,50.640976,0c075488-807d-4975-83cb-4b71d70074c0,62.14054,2025-03-26 00:00:00.000,0,,,
180003,84.786026,62930070,91.4143,,,81.31569,,,193.0,8195941,99.64317,1743051840000,,,58.109676,55.05127,-1,246233,,62930070,1.3863667,2025-03-27 10:05:20.365,2025-03-27 10:05:20.365,80.582794,1,2.9571428,,,136.9504,-1,84.696434,0.67254406,,,22.45,81.31569,60.76569,98.51229,1.1024814,82.25,58.80954,78.926544,5sl+lZ1Pby,71.77785,77.678566,,,,,,com.sec.android.app.shealth,83.022705,99.64317,58.667217,22564285,,,,,,77.16333,53.114326,881bac79-e0fa-479e-8ee1-8fcae0464234,61.16808,2025-03-27 00:00:00.000,0,,,
180003,57.294624,62930070,79.752914,,,81.94638,,,193.0,4547006,95.429436,1743137520000,,,57.74515,54.705933,-1,90260,,62930070,1.3550224,2025-03-28 09:52:16.068,2025-03-28 09:52:16.068,76.92427,1,2.9261906,,,126.548225,-1,84.49291,0.75443786,,,23.233334,81.94638,60.192825,93.12436,1.1242585,87.333336,55.451202,77.313034,5sl+lZ1Pby,67.94266,78.190475,,,,,,com.sec.android.app.shealth,83.21861,95.429436,60.163918,22748571,,,,,,72.472275,50.15488,66ef0fc3-9ebd-4d81-bb5e-8d9566b5615d,60.78437,2025-03-28 00:00:00.000,0,,,
180003,63.14969,62930070,86.08072,,,83.10782,,,193.0,5585363,95.76308,1743230280000,,,57.503136,54.476654,-1,0,,62930070,1.2161505,2025-03-29 12:04:37.871,2025-03-29 12:04:37.871,83.51376,1,2.75,,,-1.0,-1,85.28912,0.2805907,,,22.733334,83.10782,59.589043,-1.0,1.0493762,83.66667,55.950638,76.37931,5sl+lZ1Pby,85.43208,77.27381,,,,,,com.sec.android.app.shealth,84.08656,95.76308,60.355595,22418571,,,,,,73.16872,50.595272,60eebea1-f698-4e2f-adf2-a22446b1d6ed,60.529617,2025-03-29 00:00:00.000,0,,,
180003,92.57686,62930070,99.17427,,,69.85922,,,193.0,7104216,86.67798,1743316800000,,,56.557194,53.580498,-1,1030810,,62930070,1.2253742,2025-03-30 11:53:39.079,2025-03-30 11:53:39.079,82.35054,1,2.4714286,,,146.69415,-1,91.702,0.92517006,,,23.316668,69.85922,62.042404,90.67828,0.5919242,88.16667,60.486767,88.06429,5sl+lZ1Pby,91.46687,79.97619,,,,,,com.sec.android.app.shealth,84.028915,86.67798,55.22063,23391428,,,,,,79.51295,54.590733,7e8ad64f-856b-42c8-ae8d-4180d20caee1,59.53389,2025-03-30 00:00:00.000,0,,,
180003,56.786324,62930070,62.58228,,,80.09921,,,193.0,2279544,97.25777,1743397200000,,,56.200867,53.242928,-1,878194,,62930070,1.2041218,2025-03-31 10:17:07.736,2025-03-31 10:17:07.736,80.76455,1,2.3190477,,,150.61024,-1,92.15244,0.8480663,,,22.966667,80.09921,59.129463,87.52974,0.5597923,84.833336,61.06588,85.696106,5sl+lZ1Pby,82.20401,78.40476,,,,,,com.sec.android.app.shealth,84.161736,97.25777,59.928986,22825714,,,,,,80.32522,55.100254,fb009015-84de-498b-b37b-c57cce28b274,59.15881,2025-03-31 00:00:00.000,0,,,
180003,88.17769,62950170,97.82677,8.495253,9.729955,89.585144,752429,60000,193.0,6054064,96.56034,1743483600000,-1.0,0.0,56.262863,53.30166,-1,0,,62950170,1.2394865,2025-04-01 10:15:32.167,2025-04-01 10:15:32.167,82.31125,2,2.4261906,6931942,0,-1.0,-1,93.14835,0.84887457,7390821,5055633,23.816668,89.585144,56.8383,-1.0,0.488751,93.16667,60.73729,98.74477,5sl+lZ1Pby,68.883156,75.95238,0.873103,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,83.94071,96.56034,64.67253,21942857,,,88.57928,17782416,0,79.86428,54.81116,581b1148-e0f0-45c2-9e77-5f6f00400b95,59.224068,2025-04-01 00:00:00.000,0,1.1666666,0.8333333,
180003,87.11215,62950170,81.46594,8.252916,9.490817,86.81462,623654,60000,193.0,4481679,84.56726,1743571140000,147.87631,101.35999,56.47937,53.50677,-1,684829,,62950170,0.96060735,2025-04-02 10:33:10.308,2025-04-02 10:33:10.308,79.13474,2,2.357143,6612484,0,136.60062,-1,94.22284,0.56875,7161968,4884172,23.983334,86.81462,57.60606,88.29903,0.41210425,94.833336,62.707417,84.45988,5sl+lZ1Pby,64.04251,77.928566,0.8695686,2.65,0.0,220.0,100.35999,com.sec.android.app.shealth,86.53354,84.56726,83.62294,22654285,,,88.26118,17298162,0,82.630486,56.543938,8a02be45-2ee5-469b-afa0-c255779e45af,59.45197,2025-04-02 00:00:00.000,0,1.1666666,0.8333333,
180003,75.93639,62950170,80.09702,6.96331,9.113639,93.95213,428631,60000,193.0,4085066,97.23749,1743657480000,-1.0,0.0,55.717155,52.784676,-1,0,,62950170,0.9622819,2025-04-03 11:10:53.669,2025-04-03 10:18:49.289,84.269325,2,2.3880951,6112418,0,-1.0,-1,94.79241,0.6566416,6808546,4621273,22.65,93.95213,55.149376,-1.0,0.3714744,83.25,63.949146,95.06764,5sl+lZ1Pby,76.44426,77.97619,0.7640537,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,86.51007,97.23749,67.29868,22671428,,,80.84322,16541914,0,84.37694,57.63536,132f6b9e-2944-4189-a4a3-f70f95de552c,58.64964,2025-04-03 00:00:00.000,0,1.1666666,0.8333333,
180003,92.08335,62950170,84.630745,8.606429,9.339865,87.04687,602531,60000,193.0,7082907,94.03616,1743743430000,147.72034,101.35999,55.18015,52.275932,-1,212379,,62950170,0.9468485,2025-04-04 10:26:24.085,2025-04-04 10:26:24.085,82.836716,2,2.4190476,6452956,0,127.32878,-1,95.08721,0.79483503,7041520,4799953,23.366667,87.04687,56.235954,90.919846,0.3504452,88.666664,65.80878,94.64169,5sl+lZ1Pby,73.413895,78.22619,0.92147255,2.65,0.0,220.0,100.35999,com.sec.android.app.shealth,86.726425,94.03616,73.532486,22761428,,,92.932526,17016496,0,86.99672,59.268898,da7753ac-e812-40f9-b27e-8cc50ddfd5f8,58.08437,2025-04-04 00:00:00.000,0,1.1666666,0.8333333,
180003,86.12604,62950170,84.0275,8.704401,9.297446,74.23526,597054,60000,193.0,4719019,78.89249,1743928110000,149.41939,101.35999,54.442207,51.576828,-1,55999,,62950170,0.51062024,2025-04-06 13:46:43.987,2025-04-06 13:46:43.987,69.71107,2,2.8444443,6530085,0,127.125015,-1,82.45174,0.256651,7058907,4827520,3.15,74.23526,58.886364,91.10509,1.3426642,79.25,67.09756,98.4344,5sl+lZ1Pby,56.755875,70.83333,0.9362142,2.65,0.0,220.0,100.35999,com.sec.android.app.shealth,92.84177,78.89249,56.643154,20600000,,,94.25928,16988580,0,88.815216,60.400303,b7659f84-b84e-4541-998d-ae5aafc0e55a,57.307587,2025-04-06 00:00:00.000,0,1.1666666,0.8333333,
180003,70.19372,62950170,71.541435,6.508508,8.614537,93.237015,351643,60000,193.0,3105083,91.22991,1744003350000,-1.0,0.0,53.508385,50.692154,-1,0,,62950170,0.80221653,2025-04-07 10:34:02.208,2025-04-07 10:34:02.208,75.17978,2,3.0777776,5787346,0,-1.0,-1,82.9113,0.05894737,6444667,4377178,1.4166666,93.237015,53.23164,-1.0,1.2934905,90.83333,70.94962,93.63632,5sl+lZ1Pby,51.628254,65.64584,0.7555262,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,88.75397,91.22991,83.77161,19355000,,,80.33157,15644994,0,94.264206,63.778797,8559e6d8-ccc6-43a7-990f-f1273eb770f0,56.324615,2025-04-07 00:00:00.000,0,1.1666666,0.8333333,
180003,92.89653,62950170,83.28231,7.8738575,8.649391,78.227066,400080,60000,193.0,6652228,93.39621,1744089000000,-1.0,0.0,53.50565,50.68956,-1,0,,62950170,0.87286013,2025-04-08 10:23:38.318,2025-04-08 10:23:38.318,78.37249,2,3.0083332,5857774,0,-1.0,-1,82.49141,0.9502618,6473944,4398091,22.8,78.227066,56.82101,-1.0,1.3384192,84.0,74.1264,94.786316,5sl+lZ1Pby,67.53962,68.60416,0.9103366,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,87.76364,93.39621,84.11182,20065000,,,91.93029,15711495,0,98.77293,66.56159,a5a2a80b-c4c7-4666-955c-cd7f18b1a576,56.321735,2025-04-08 00:00:00.000,0,1.1666666,0.8333333,
180003,90.25922,62950170,85.86595,9.2397585,8.924513,51.65403,496061,60000,193.0,6588289,43.77826,1744165140000,139.39514,101.35999,54.881794,51.99328,-1,407832,,62950170,1.3816708,2025-04-09 09:57:59.462,2025-04-09 09:57:59.462,47.01166,2,2.725,5899584,0,149.94467,-1,80.5342,0.4207317,6650114,4508231,23.583334,51.65403,66.29752,82.79186,1.5478406,90.83334,65.322,88.361565,5sl+lZ1Pby,33.843212,62.104168,1.0353236,2.65,0.0,220.0,100.35999,com.sec.android.app.shealth,83.052055,43.77826,39.160255,18505000,,,96.82088,16181494,0,86.310486,58.841408,6ed5ccce-8e10-43a5-aa9a-cf27e10eaeb8,57.77031,2025-04-09 00:00:00.000,0,1.1666666,0.8333333,
180003,87.83257,62950170,78.46893,10.179081,9.349649,65.38994,654575,60000,193.0,7725318,83.9989,1744261800000,151.54935,101.35999,54.25261,51.397205,-1,168071,,62950170,1.0147879,2025-04-10 10:22:05.336,2025-04-10 10:22:05.336,76.488434,2,3.0266666,6241454,0,132.50513,-1,80.98456,0.45432693,6992560,4748644,22.233334,65.38994,60.365078,90.819115,1.4996519,81.16667,71.55247,97.773834,5sl+lZ1Pby,78.2469,70.175,1.0887126,2.65,0.0,220.0,100.35999,com.sec.android.app.shealth,85.774,83.9989,63.623486,20442000,,,92.01587,16977986,0,95.118805,64.30713,1564f428-fcb0-4c35-8820-37d783f18bc3,57.10801,2025-04-10 00:00:00.000,0,1.1666666,0.8333333,
180003,80.00035,62950170,96.19127,11.522457,9.755362,72.52865,901827,60000,193.0,6319372,76.77713,1744346760000,167.97932,101.35999,54.916042,52.025726,-1,990127,,62950170,1.0906854,2025-04-11 09:46:37.576,2025-04-11 09:46:37.576,69.436295,2,3.0633333,6491113,0,157.74626,-1,81.14236,0.5323741,7192771,4851484,0.13333334,72.52865,59.727722,88.25975,1.4827678,88.666664,67.660225,84.07371,5sl+lZ1Pby,59.50049,66.65,1.181141,2.65,0.0,220.0,100.35999,com.sec.android.app.shealth,84.87072,76.77713,55.840427,19596000,,,84.13154,17611498,0,89.609856,60.89409,dd21d768-20a6-41a4-8d74-db1f999070a3,57.806362,2025-04-11 00:00:00.000,0,1.1666666,0.8333333,
180003,87.93845,62950170,79.04196,11.367044,9.9551735,56.834274,990502,60000,193.0,8072374,66.98648,1744440270000,-1.0,0.0,55.962677,53.017273,-1,0,,62950170,1.0488614,2025-04-12 12:20:02.407,2025-04-12 12:20:02.407,57.938225,2,3.2944443,6694269,0,-1.0,-1,81.459145,0.9323583,7360613,4971371,2.1833334,56.834274,64.416664,-1.0,1.4488715,84.083336,64.184654,91.81671,5sl+lZ1Pby,50.396553,64.4375,1.1418228,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,85.29633,66.98648,49.30828,19065000,,,87.23595,17992740,0,84.708435,57.842293,af707db1-bff8-457f-b188-4be34b4c25fe,58.90808,2025-04-12 00:00:00.000,0,1.1666666,0.8333333,
180003,87.98735,62950170,89.68125,9.132139,9.434849,78.97017,797896,60000,193.0,4966009,95.77029,1744526580000,-1.0,0.0,56.024498,53.07584,-1,0,,62950170,1.5042045,2025-04-13 11:43:32.890,2025-04-13 11:43:32.890,83.82265,2,2.7638888,6133872,0,-1.0,-1,87.09061,0.5112016,6877037,4612673,22.533333,78.97017,59.276817,-1.0,0.92086995,82.666664,66.85748,95.037544,5sl+lZ1Pby,84.34482,71.58333,0.9679158,2.65,0.0,-1.0,0.0,com.sec.android.app.shealth,82.286224,95.77029,72.35365,20780000,,,97.11241,16953456,0,88.47626,60.189587,78c0bcfd-ca79-4741-b982-df5088401264,58.973156,2025-04-13 00:00:00.000,0,1.1666666,0.8333333,
180003,74.28914,62950170,83.210106,12.617717,10.423492,93.10812,1119297,60000,193.0,7743135,84.40677,1744697940000,180.92015,101.35999,57.12725,54.120552,-1,959375,,62950170,1.4539067,2025-04-15 11:27:13.339,2025-04-15 11:27:13.339,88.02323,2,2.7866664,6626201,0,160.64137,-1,87.31379,0.39583334,7519251,5017613,23.116667,93.10812,56.883457,91.83032,0.90494937,86.16667,64.21719,90.316284,5sl+lZ1Pby,90.0943,78.01667,1.2105076,2.65,0.0,220.0,100.35999,com.sec.android.app.shealth,82.600586,84.40677,86.160934,22686000,,,82.369545,18651542,0,84.75425,57.870872,6a793c51-cb49-481c-93c7-a58241a314c0,60.13395,2025-04-15 00:00:00.000,0,1.1666666,0.8333333,
