com.samsung.shealth.rewards,6311013,5
number_of_streak,start_time,exercise_type,device_type,exercise_session_id,update_time,create_time,source_pkg_name,program_id,title,time_offset,extra_data,deviceuuid,pkg_name,controller_id,end_time,datauuid,is_visible
,2022-03-10 05:00:00.000,,10399999,,2022-06-18 03:25:14.357,2022-06-18 03:25:14.357,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":9000,""mValue"":16953}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-03-10 05:00:00.000,3140bf05-13e6-4ac0-a1c3-5b1b9fbeaf35,1,
,2022-03-19 05:00:00.000,,10009,,2022-06-18 03:25:14.338,2022-06-18 03:25:14.338,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":9000,""mValue"":16609}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-03-19 05:00:00.000,5d73c840-fa9f-4521-a5ac-7732b217b74c,1,
,2022-04-15 05:00:00.000,,10009,,2022-06-18 03:25:14.345,2022-06-18 03:25:14.345,,,tracker_pedometer_reward_most_walking_day,UTC-0500,"{""mTarget"":-1,""mValue"":27314}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-04-15 05:00:00.000,114cddf0-05c6-485b-9f94-83b09c9fb876,1,
,2022-02-12 05:00:00.000,,10399999,,2022-06-18 03:25:14.355,2022-06-18 03:25:14.355,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":8712}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-02-12 05:00:00.000,0af7bc08-929f-424b-b63a-8dc182d90077,1,
,2022-03-29 05:00:00.000,,10009,,2022-06-18 03:25:14.339,2022-06-18 03:25:14.339,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":9000,""mValue"":20526}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-03-29 05:00:00.000,734ea5d6-bc18-4c1f-a67c-9c5fe448ef42,1,
,2022-02-23 05:00:00.000,,10009,,2022-06-18 03:25:14.336,2022-06-18 03:25:14.336,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":6000,""mValue"":12013}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-02-23 05:00:00.000,3fcc0cf2-d487-40d3-ad7e-07d2dc86d009,1,
,2022-04-09 05:00:00.000,,10009,,2022-06-18 03:25:14.340,2022-06-18 03:25:14.340,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":9000,""mValue"":15302}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-04-09 05:00:00.000,27598a85-92f9-4aeb-a26b-8ca7911dc8ca,1,
,2022-05-19 05:00:00.000,,10009,,2022-06-18 03:25:14.343,2022-06-18 03:25:14.343,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":9000,""mValue"":14379}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-05-19 05:00:00.000,ba5d84e0-296d-47a4-b9ed-1d89606412f6,1,
,2022-04-30 05:00:00.000,,10009,,2022-06-18 03:25:14.342,2022-06-18 03:25:14.342,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":9000,""mValue"":14024}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-04-30 05:00:00.000,dd564b17-6dc3-4326-82dc-eb8d1b162873,1,
,2022-05-04 05:00:00.000,,10009,,2022-06-18 03:25:14.342,2022-06-18 03:25:14.342,,,tracker_pedometer_reward_target_achieved,UTC-0500,"{""mTarget"":9000,""mValue"":12877}",TSz5cXWOpN,com.sec.android.app.shealth,tracker.pedometer,2022-05-04 05:00:00.000,6a826ff5-3c13-4c15-8d30-fb6b713eb123,1,
